x,y,stimulus,gender,blank_loop.thisRepN,blank_loop.thisTrialN,blank_loop.thisN,blank_loop.thisIndex,scrambled_loop.thisRepN,scrambled_loop.thisTrialN,scrambled_loop.thisN,scrambled_loop.thisIndex,happy_loop.thisRepN,happy_loop.thisTrialN,happy_loop.thisN,happy_loop.thisIndex,sad_loop.thisRepN,sad_loop.thisTrialN,sad_loop.thisN,sad_loop.thisIndex,angry_loop.thisRepN,angry_loop.thisTrialN,angry_loop.thisN,angry_loop.thisIndex,neutral_loop.thisRepN,neutral_loop.thisTrialN,neutral_loop.thisN,neutral_loop.thisIndex,happy_loop2.thisRepN,happy_loop2.thisTrialN,happy_loop2.thisN,happy_loop2.thisIndex,sad_loop2.thisRepN,sad_loop2.thisTrialN,sad_loop2.thisN,sad_loop2.thisIndex,angry_loop2.thisRepN,angry_loop2.thisTrialN,angry_loop2.thisN,angry_loop2.thisIndex,netral_2.thisRepN,netral_2.thisTrialN,netral_2.thisN,netral_2.thisIndex,scrambled_loop2.thisRepN,scrambled_loop2.thisTrialN,scrambled_loop2.thisN,scrambled_loop2.thisIndex,blank_loop2.thisRepN,blank_loop2.thisTrialN,blank_loop2.thisN,blank_loop2.thisIndex,key_resp_7.keys,key_resp_7.rt,key_resp_6.keys,key_resp_6.rt,key_resp_2.keys,key_resp_2.rt,key_resp_3.keys,key_resp_3.rt,key_resp_4.keys,key_resp_4.rt,key_resp_5.keys,key_resp_5.rt,participant,session,date,expName,psychopyVersion,frameRate
,,POFA/fMRI_POFA/033a.tif,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,0,,,,,,,,,,,,,,,,,,,b,1.5793197102611884,04-eliseo,1,2019_Oct_24_2059,emofaces,3.0.1,63.98531657052216
,,POFA/fMRI_POFA/013a.tif,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,3,,,,,,,,,,,,,,,,,,,c,0.7513224199065007,04-eliseo,1,2019_Oct_24_2059,emofaces,3.0.1,63.98531657052216
,,POFA/fMRI_POFA/041a.tif,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,7,,,,,,,,,,,,,,,,,,,b,0.6420122866984457,04-eliseo,1,2019_Oct_24_2059,emofaces,3.0.1,63.98531657052216
,,POFA/fMRI_POFA/047a.tif,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,6,8,,,,,,,,,,,,,,,,,,,c,0.657453790481668,04-eliseo,1,2019_Oct_24_2059,emofaces,3.0.1,63.98531657052216
,,POFA/fMRI_POFA/028a.tif,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,7,6,,,,,,,,,,,,,,,,,,,b,0.5949629481765442,04-eliseo,1,2019_Oct_24_2059,emofaces,3.0.1,63.98531657052216
,,POFA/fMRI_POFA/056a.tif,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,8,8,9,,,,,,,,,,,,,,,,,,,c,0.7967016126494855,04-eliseo,1,2019_Oct_24_2059,emofaces,3.0.1,63.98531657052216
,,POFA/fMRI_POFA/021a.tif,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,9,9,1,,,,,,,,,,,,,,,,,,,b,0.5637589355465025,04-eliseo,1,2019_Oct_24_2059,emofaces,3.0.1,63.98531657052216
,,POFA/fMRI_POFA/013c.tif,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,9,,,,,,,c,1.391715171339456,,,,,,,,,04-eliseo,1,2019_Oct_24_2059,emofaces,3.0.1,63.98531657052216
,,POFA/fMRI_POFA/083c.tif,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,5,,,,,,,b,0.42321293702116236,,,,,,,,,04-eliseo,1,2019_Oct_24_2059,emofaces,3.0.1,63.98531657052216
,,POFA/fMRI_POFA/033c.tif,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,0,,,,,,,c,0.28242344193859026,,,,,,,,,04-eliseo,1,2019_Oct_24_2059,emofaces,3.0.1,63.98531657052216
,,POFA/fMRI_POFA/013c.tif,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,,,,,,,b,0.2513224199065007,,,,,,,,,04-eliseo,1,2019_Oct_24_2059,emofaces,3.0.1,63.98531657052216
,,POFA/fMRI_POFA/006c.tif,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,2,,,,,,,c,0.2513401158503257,,,,,,,,,04-eliseo,1,2019_Oct_24_2059,emofaces,3.0.1,63.98531657052216
,,POFA/fMRI_POFA/006c.tif,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,8,,,,,,,None,,,,,,,,,,04-eliseo,1,2019_Oct_24_2059,emofaces,3.0.1,63.98531657052216
,,POFA/fMRI_POFA/021c.tif,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,6,1,,,,,,,b,0.3922895825235173,,,,,,,,,04-eliseo,1,2019_Oct_24_2059,emofaces,3.0.1,63.98531657052216
,,POFA/fMRI_POFA/033c.tif,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,7,6,,,,,,,c,0.34503638645401224,,,,,,,,,04-eliseo,1,2019_Oct_24_2059,emofaces,3.0.1,63.98531657052216
,,POFA/fMRI_POFA/021c.tif,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,8,8,7,,,,,,,b,0.6278675435460173,,,,,,,,,04-eliseo,1,2019_Oct_24_2059,emofaces,3.0.1,63.98531657052216
,,POFA/fMRI_POFA/072c.tif,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,9,9,4,,,,,,,c,0.2985504876705818,,,,,,,,,04-eliseo,1,2019_Oct_24_2059,emofaces,3.0.1,63.98531657052216
-0.4,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,4,None,,,,,,,,,,,,04-eliseo,1,2019_Oct_24_2059,emofaces,3.0.1,63.98531657052216
0.2,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,3,None,,,,,,,,,,,,04-eliseo,1,2019_Oct_24_2059,emofaces,3.0.1,63.98531657052216
0.4,-0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,9,None,,,,,,,,,,,,04-eliseo,1,2019_Oct_24_2059,emofaces,3.0.1,63.98531657052216
0.2,-0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,2,None,,,,,,,,,,,,04-eliseo,1,2019_Oct_24_2059,emofaces,3.0.1,63.98531657052216
0.4,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,8,None,,,,,,,,,,,,04-eliseo,1,2019_Oct_24_2059,emofaces,3.0.1,63.98531657052216
-0.2,-0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,0,None,,,,,,,,,,,,04-eliseo,1,2019_Oct_24_2059,emofaces,3.0.1,63.98531657052216
0.0,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,6,7,None,,,,,,,,,,,,04-eliseo,1,2019_Oct_24_2059,emofaces,3.0.1,63.98531657052216
0.0,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,7,6,None,,,,,,,,,,,,04-eliseo,1,2019_Oct_24_2059,emofaces,3.0.1,63.98531657052216
-0.2,-0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,8,8,5,None,,,,,,,,,,,,04-eliseo,1,2019_Oct_24_2059,emofaces,3.0.1,63.98531657052216
-0.4,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,9,9,1,None,,,,,,,,,,,,04-eliseo,1,2019_Oct_24_2059,emofaces,3.0.1,63.98531657052216
