stimulus,gender,x,y,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_5.thisRepN,trials_5.thisTrialN,trials_5.thisN,trials_5.thisIndex,trials_6.thisRepN,trials_6.thisTrialN,trials_6.thisN,trials_6.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_7.thisRepN,trials_7.thisTrialN,trials_7.thisN,trials_7.thisIndex,trials_8.thisRepN,trials_8.thisTrialN,trials_8.thisN,trials_8.thisIndex,trials_9.thisRepN,trials_9.thisTrialN,trials_9.thisN,trials_9.thisIndex,trials_10.thisRepN,trials_10.thisTrialN,trials_10.thisN,trials_10.thisIndex,trials_12.thisRepN,trials_12.thisTrialN,trials_12.thisN,trials_12.thisIndex,trials_11.thisRepN,trials_11.thisTrialN,trials_11.thisN,trials_11.thisIndex,key_resp_5.keys,key_resp_5.rt,key_resp_7.keys,key_resp_7.rt,key_resp_4.keys,key_resp_4.rt,key_resp_6.keys,key_resp_6.rt,key_resp_2.keys,key_resp_2.rt,key_resp_3.keys,key_resp_3.rt,participant,session,date,expName,psychopyVersion,frameRate
POFA/fMRI_POFA/021c.tif,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,1,,,,,,,,,,,,,,,None,,,,,,10-rosa,1,2020_Feb_25_1917,emofaces3,3.0.1,64.14465708657927
POFA/fMRI_POFA/013c.tif,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,6,9,,,,,,,,,,,,,,,c,0.6854555003910718,,,,,10-rosa,1,2020_Feb_25_1917,emofaces3,3.0.1,64.14465708657927
POFA/fMRI_POFA/033c.tif,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,7,6,,,,,,,,,,,,,,,b,1.3290767536318526,,,,,10-rosa,1,2020_Feb_25_1917,emofaces3,3.0.1,64.14465708657927
POFA/fMRI_POFA/033c.tif,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,8,8,0,,,,,,,,,,,,,,,None,,,,,,10-rosa,1,2020_Feb_25_1917,emofaces3,3.0.1,64.14465708657927
POFA/fMRI_POFA/072c.tif,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,9,9,4,,,,,,,,,,,,,,,c,0.8284443009888491,,,,,10-rosa,1,2020_Feb_25_1917,emofaces3,3.0.1,64.14465708657927
POFA/fMRI_POFA/048a.tif,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,3,,,,,,,,,,,,,c,0.9378681638845592,,,10-rosa,1,2020_Feb_25_1917,emofaces3,3.0.1,64.14465708657927
POFA/fMRI_POFA/014a.tif,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,9,,,,,,,,,,,,,b,0.7980883437594457,,,10-rosa,1,2020_Feb_25_1917,emofaces3,3.0.1,64.14465708657927
POFA/fMRI_POFA/066a.tif,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,5,,,,,,,,,,,,,c,1.12633374246343,,,10-rosa,1,2020_Feb_25_1917,emofaces3,3.0.1,64.14465708657927
POFA/fMRI_POFA/093a.tif,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,7,,,,,,,,,,,,,c,1.2034880099436123,,,10-rosa,1,2020_Feb_25_1917,emofaces3,3.0.1,64.14465708657927
POFA/fMRI_POFA/057a.tif,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,4,,,,,,,,,,,,,c,1.1722497334994841,,,10-rosa,1,2020_Feb_25_1917,emofaces3,3.0.1,64.14465708657927
POFA/fMRI_POFA/007a.tif,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,1,,,,,,,,,,,,,c,1.6094642096213647,,,10-rosa,1,2020_Feb_25_1917,emofaces3,3.0.1,64.14465708657927
POFA/fMRI_POFA/084a.tif,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,6,6,,,,,,,,,,,,,c,1.077867413576314,,,10-rosa,1,2020_Feb_25_1917,emofaces3,3.0.1,64.14465708657927
POFA/fMRI_POFA/101a.tif,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,7,8,,,,,,,,,,,,,b,0.9540422465624943,,,10-rosa,1,2020_Feb_25_1917,emofaces3,3.0.1,64.14465708657927
POFA/fMRI_POFA/001a.tif,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,8,8,0,,,,,,,,,,,,,c,0.8751311268624704,,,10-rosa,1,2020_Feb_25_1917,emofaces3,3.0.1,64.14465708657927
POFA/fMRI_POFA/042a.tif,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,9,9,2,,,,,,,,,,,,,c,1.672013669754051,,,10-rosa,1,2020_Feb_25_1917,emofaces3,3.0.1,64.14465708657927
POFA/fMRI_POFA/015a.tif,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,7,,,,,,,,,,,b,1.0314053260508445,10-rosa,1,2020_Feb_25_1917,emofaces3,3.0.1,64.14465708657927
POFA/fMRI_POFA/002a.tif,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,,,,,,,,,,,c,,10-rosa,1,2020_Feb_25_1917,emofaces3,3.0.1,64.14465708657927
POFA/fMRI_POFA/067a.tif,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,4,,,,,,,,,,,c,,10-rosa,1,2020_Feb_25_1917,emofaces3,3.0.1,64.14465708657927
POFA/fMRI_POFA/086a.tif,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,5,,,,,,,,,,,c,,10-rosa,1,2020_Feb_25_1917,emofaces3,3.0.1,64.14465708657927
POFA/fMRI_POFA/023a.tif,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,8,,,,,,,,,,,b,0.6877810998948917,10-rosa,1,2020_Feb_25_1917,emofaces3,3.0.1,64.14465708657927
POFA/fMRI_POFA/008a.tif,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,1,,,,,,,,,,,c,,10-rosa,1,2020_Feb_25_1917,emofaces3,3.0.1,64.14465708657927
POFA/fMRI_POFA/049a.tif,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,6,2,,,,,,,,,,,c,,10-rosa,1,2020_Feb_25_1917,emofaces3,3.0.1,64.14465708657927
POFA/fMRI_POFA/033a-sad.tif,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,7,9,,,,,,,,,,,b,0.6720377362225918,10-rosa,1,2020_Feb_25_1917,emofaces3,3.0.1,64.14465708657927
POFA/fMRI_POFA/094a.tif,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,8,8,6,,,,,,,,,,,c,,10-rosa,1,2020_Feb_25_1917,emofaces3,3.0.1,64.14465708657927
POFA/fMRI_POFA/058a.tif,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,9,9,3,,,,,,,,,,,c,,10-rosa,1,2020_Feb_25_1917,emofaces3,3.0.1,64.14465708657927
