stimulus,gender,x,y,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_5.thisRepN,trials_5.thisTrialN,trials_5.thisN,trials_5.thisIndex,trials_6.thisRepN,trials_6.thisTrialN,trials_6.thisN,trials_6.thisIndex,trials_7.thisRepN,trials_7.thisTrialN,trials_7.thisN,trials_7.thisIndex,trials_8.thisRepN,trials_8.thisTrialN,trials_8.thisN,trials_8.thisIndex,trials_9.thisRepN,trials_9.thisTrialN,trials_9.thisN,trials_9.thisIndex,trials_10.thisRepN,trials_10.thisTrialN,trials_10.thisN,trials_10.thisIndex,trials_11.thisRepN,trials_11.thisTrialN,trials_11.thisN,trials_11.thisIndex,trials_12.thisRepN,trials_12.thisTrialN,trials_12.thisN,trials_12.thisIndex,key_resp_6.keys,key_resp_6.rt,key_resp_3.keys,key_resp_3.rt,key_resp_2.keys,key_resp_2.rt,key_resp_5.keys,key_resp_5.rt,key_resp_4.keys,key_resp_4.rt,key_resp_7.keys,key_resp_7.rt,participant,session,date,expName,psychopyVersion,frameRate
POFA/fMRI_POFA/013a.tif,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,3,,,,,,,,,,,,,,,c,0.8290233119141703,,,,,10-rosa,1,2020_Feb_25_1933,emofaces5,3.0.1,64.05900076853017
POFA/fMRI_POFA/028a.tif,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,6,6,,,,,,,,,,,,,,,b,0.8444531036539047,,,,,10-rosa,1,2020_Feb_25_1933,emofaces5,3.0.1,64.05900076853017
POFA/fMRI_POFA/083a.tif,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,7,5,,,,,,,,,,,,,,,b,0.5789620839859708,,,,,10-rosa,1,2020_Feb_25_1933,emofaces5,3.0.1,64.05900076853017
POFA/fMRI_POFA/006a.tif,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,8,8,2,,,,,,,,,,,,,,,c,0.6878030428515558,,,,,10-rosa,1,2020_Feb_25_1933,emofaces5,3.0.1,64.05900076853017
POFA/fMRI_POFA/021a.tif,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,9,9,1,,,,,,,,,,,,,,,b,0.7040348142709263,,,,,10-rosa,1,2020_Feb_25_1933,emofaces5,3.0.1,64.05900076853017
POFA/fMRI_POFA/025a.tif,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,3,,,,,,,,,,,,,b,0.7195534395932555,,,10-rosa,1,2020_Feb_25_1933,emofaces5,3.0.1,64.05900076853017
POFA/fMRI_POFA/053a.tif,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,7,,,,,,,,,,,,,c,0.6103461749180497,,,10-rosa,1,2020_Feb_25_1933,emofaces5,3.0.1,64.05900076853017
POFA/fMRI_POFA/069a.tif,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,9,,,,,,,,,,,,,c,0.6101355933160448,,,10-rosa,1,2020_Feb_25_1933,emofaces5,3.0.1,64.05900076853017
POFA/fMRI_POFA/003a.tif,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,0,,,,,,,,,,,,,c,0.8132629601477674,,,10-rosa,1,2020_Feb_25_1933,emofaces5,3.0.1,64.05900076853017
POFA/fMRI_POFA/061a.tif,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,8,,,,,,,,,,,,,c,0.6883119778813125,,,10-rosa,1,2020_Feb_25_1933,emofaces5,3.0.1,64.05900076853017
POFA/fMRI_POFA/030a.tif,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,4,,,,,,,,,,,,,b,0.7820873273049074,,,10-rosa,1,2020_Feb_25_1933,emofaces5,3.0.1,64.05900076853017
POFA/fMRI_POFA/044a.tif,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,6,6,,,,,,,,,,,,,c,0.5320791871763504,,,10-rosa,1,2020_Feb_25_1933,emofaces5,3.0.1,64.05900076853017
POFA/fMRI_POFA/018a.tif,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,7,2,,,,,,,,,,,,,b,0.9069990246007364,,,10-rosa,1,2020_Feb_25_1933,emofaces5,3.0.1,64.05900076853017
POFA/fMRI_POFA/010a.tif,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,8,8,1,,,,,,,,,,,,,c,0.766456155848573,,,10-rosa,1,2020_Feb_25_1933,emofaces5,3.0.1,64.05900076853017
POFA/fMRI_POFA/038a.tif,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,9,9,5,,,,,,,,,,,,,b,0.7668086588319056,,,10-rosa,1,2020_Feb_25_1933,emofaces5,3.0.1,64.05900076853017
,,-0.2,-0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,5,,,,,,,,,,,None,,10-rosa,1,2020_Feb_25_1933,emofaces5,3.0.1,64.05900076853017
,,-0.4,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,4,,,,,,,,,,,b,0.3602353983778812,10-rosa,1,2020_Feb_25_1933,emofaces5,3.0.1,64.05900076853017
,,0.2,-0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,,,,,,,,,,,c,0.5320487501712705,10-rosa,1,2020_Feb_25_1933,emofaces5,3.0.1,64.05900076853017
,,0.0,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,7,,,,,,,,,,,b,0.31322119774631574,10-rosa,1,2020_Feb_25_1933,emofaces5,3.0.1,64.05900076853017
,,0.2,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,3,,,,,,,,,,,c,0.42213294034172577,10-rosa,1,2020_Feb_25_1933,emofaces5,3.0.1,64.05900076853017
,,0.0,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,6,,,,,,,,,,,b,0.3758294083754663,10-rosa,1,2020_Feb_25_1933,emofaces5,3.0.1,64.05900076853017
,,0.4,-0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,6,9,,,,,,,,,,,c,0.36035325329066836,10-rosa,1,2020_Feb_25_1933,emofaces5,3.0.1,64.05900076853017
,,-0.2,-0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,7,0,,,,,,,,,,,b,0.32904879405759857,10-rosa,1,2020_Feb_25_1933,emofaces5,3.0.1,64.05900076853017
,,0.4,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,8,8,8,,,,,,,,,,,c,0.3446502363467516,10-rosa,1,2020_Feb_25_1933,emofaces5,3.0.1,64.05900076853017
,,-0.4,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,9,9,1,,,,,,,,,,,b,0.37582551526975294,10-rosa,1,2020_Feb_25_1933,emofaces5,3.0.1,64.05900076853017
