x,y,stimulus,gender,blank_loop.thisRepN,blank_loop.thisTrialN,blank_loop.thisN,blank_loop.thisIndex,scrambled_loop.thisRepN,scrambled_loop.thisTrialN,scrambled_loop.thisN,scrambled_loop.thisIndex,happy_loop.thisRepN,happy_loop.thisTrialN,happy_loop.thisN,happy_loop.thisIndex,sad_loop.thisRepN,sad_loop.thisTrialN,sad_loop.thisN,sad_loop.thisIndex,angry_loop.thisRepN,angry_loop.thisTrialN,angry_loop.thisN,angry_loop.thisIndex,neutral_loop.thisRepN,neutral_loop.thisTrialN,neutral_loop.thisN,neutral_loop.thisIndex,happy_loop2.thisRepN,happy_loop2.thisTrialN,happy_loop2.thisN,happy_loop2.thisIndex,sad_loop2.thisRepN,sad_loop2.thisTrialN,sad_loop2.thisN,sad_loop2.thisIndex,angry_loop2.thisRepN,angry_loop2.thisTrialN,angry_loop2.thisN,angry_loop2.thisIndex,netral_2.thisRepN,netral_2.thisTrialN,netral_2.thisN,netral_2.thisIndex,scrambled_loop2.thisRepN,scrambled_loop2.thisTrialN,scrambled_loop2.thisN,scrambled_loop2.thisIndex,blank_loop2.thisRepN,blank_loop2.thisTrialN,blank_loop2.thisN,blank_loop2.thisIndex,key_resp_7.keys,key_resp_7.rt,key_resp_6.keys,key_resp_6.rt,key_resp_2.keys,key_resp_2.rt,key_resp_3.keys,key_resp_3.rt,key_resp_4.keys,key_resp_4.rt,key_resp_5.keys,key_resp_5.rt,participant,session,date,expName,psychopyVersion,frameRate
,,POFA/fMRI_POFA/021a.tif,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,1,,,,,,,,,,,,,,,,,,,b,0.5781236506854839,10-rosa,1,2020_Feb_25_1901,emofaces,3.0.1,63.90368901114253
,,POFA/fMRI_POFA/083a.tif,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,b,0.8125933460460146,10-rosa,1,2020_Feb_25_1901,emofaces,3.0.1,63.90368901114253
,,POFA/fMRI_POFA/033a.tif,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,6,0,,,,,,,,,,,,,,,,,,,b,0.8909222695529024,10-rosa,1,2020_Feb_25_1901,emofaces,3.0.1,63.90368901114253
,,POFA/fMRI_POFA/006a.tif,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,7,2,,,,,,,,,,,,,,,,,,,c,0.6096475394861045,10-rosa,1,2020_Feb_25_1901,emofaces,3.0.1,63.90368901114253
,,POFA/fMRI_POFA/013a.tif,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,8,8,3,,,,,,,,,,,,,,,,,,,c,0.8439738977913294,10-rosa,1,2020_Feb_25_1901,emofaces,3.0.1,63.90368901114253
,,POFA/fMRI_POFA/072a.tif,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,9,9,4,,,,,,,,,,,,,,,,,,,c,0.6872711031082872,10-rosa,1,2020_Feb_25_1901,emofaces,3.0.1,63.90368901114253
,,POFA/fMRI_POFA/021c.tif,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,,,,,,,b,1.2032799057724333,,,,,,,,,10-rosa,1,2020_Feb_25_1901,emofaces,3.0.1,63.90368901114253
,,POFA/fMRI_POFA/083c.tif,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,5,,,,,,,b,1.7655968413464507,,,,,,,,,10-rosa,1,2020_Feb_25_1901,emofaces,3.0.1,63.90368901114253
,,POFA/fMRI_POFA/033c.tif,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,0,,,,,,,b,1.6568585188933866,,,,,,,,,10-rosa,1,2020_Feb_25_1901,emofaces,3.0.1,63.90368901114253
,,POFA/fMRI_POFA/033c.tif,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,6,,,,,,,None,,,,,,,,,,10-rosa,1,2020_Feb_25_1901,emofaces,3.0.1,63.90368901114253
,,POFA/fMRI_POFA/072c.tif,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,4,,,,,,,c,1.0625282250130113,,,,,,,,,10-rosa,1,2020_Feb_25_1901,emofaces,3.0.1,63.90368901114253
,,POFA/fMRI_POFA/006c.tif,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,2,,,,,,,b,1.3282383203304562,,,,,,,,,10-rosa,1,2020_Feb_25_1901,emofaces,3.0.1,63.90368901114253
,,POFA/fMRI_POFA/006c.tif,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,6,8,,,,,,,None,,,,,,,,,,10-rosa,1,2020_Feb_25_1901,emofaces,3.0.1,63.90368901114253
,,POFA/fMRI_POFA/013c.tif,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,7,3,,,,,,,c,1.2963902420378872,,,,,,,,,10-rosa,1,2020_Feb_25_1901,emofaces,3.0.1,63.90368901114253
,,POFA/fMRI_POFA/021c.tif,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,8,8,7,,,,,,,b,2.172352369910186,,,,,,,,,10-rosa,1,2020_Feb_25_1901,emofaces,3.0.1,63.90368901114253
,,POFA/fMRI_POFA/013c.tif,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,9,9,9,,,,,,,c,1.2187758803011093,,,,,,,,,10-rosa,1,2020_Feb_25_1901,emofaces,3.0.1,63.90368901114253
-0.4,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,None,,,,,,,,,,,,10-rosa,1,2020_Feb_25_1901,emofaces,3.0.1,63.90368901114253
-0.4,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,4,b,0.3910864878098437,,,,,,,,,,,10-rosa,1,2020_Feb_25_1901,emofaces,3.0.1,63.90368901114253
0.4,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,8,c,0.672021102045619,,,,,,,,,,,10-rosa,1,2020_Feb_25_1901,emofaces,3.0.1,63.90368901114253
0.2,-0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,2,b,0.7971734640286741,,,,,,,,,,,10-rosa,1,2020_Feb_25_1901,emofaces,3.0.1,63.90368901114253
-0.2,-0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,5,c,0.6251983714073504,,,,,,,,,,,10-rosa,1,2020_Feb_25_1901,emofaces,3.0.1,63.90368901114253
-0.2,-0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,0,b,1.3596655893379648,,,,,,,,,,,10-rosa,1,2020_Feb_25_1901,emofaces,3.0.1,63.90368901114253
0.0,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,6,7,c,0.594117588766494,,,,,,,,,,,10-rosa,1,2020_Feb_25_1901,emofaces,3.0.1,63.90368901114253
0.0,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,7,6,b,0.9846622271106753,,,,,,,,,,,10-rosa,1,2020_Feb_25_1901,emofaces,3.0.1,63.90368901114253
0.2,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,8,8,3,c,0.6877315512820132,,,,,,,,,,,10-rosa,1,2020_Feb_25_1901,emofaces,3.0.1,63.90368901114253
0.4,-0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,9,9,9,b,0.7816520073556603,,,,,,,,,,,10-rosa,1,2020_Feb_25_1901,emofaces,3.0.1,63.90368901114253
