x,y,stimulus,gender,blank_loop.thisRepN,blank_loop.thisTrialN,blank_loop.thisN,blank_loop.thisIndex,scrambled_loop.thisRepN,scrambled_loop.thisTrialN,scrambled_loop.thisN,scrambled_loop.thisIndex,happy_loop.thisRepN,happy_loop.thisTrialN,happy_loop.thisN,happy_loop.thisIndex,sad_loop.thisRepN,sad_loop.thisTrialN,sad_loop.thisN,sad_loop.thisIndex,angry_loop.thisRepN,angry_loop.thisTrialN,angry_loop.thisN,angry_loop.thisIndex,neutral_loop.thisRepN,neutral_loop.thisTrialN,neutral_loop.thisN,neutral_loop.thisIndex,happy_loop2.thisRepN,happy_loop2.thisTrialN,happy_loop2.thisN,happy_loop2.thisIndex,sad_loop2.thisRepN,sad_loop2.thisTrialN,sad_loop2.thisN,sad_loop2.thisIndex,angry_loop2.thisRepN,angry_loop2.thisTrialN,angry_loop2.thisN,angry_loop2.thisIndex,netral_2.thisRepN,netral_2.thisTrialN,netral_2.thisN,netral_2.thisIndex,scrambled_loop2.thisRepN,scrambled_loop2.thisTrialN,scrambled_loop2.thisN,scrambled_loop2.thisIndex,blank_loop2.thisRepN,blank_loop2.thisTrialN,blank_loop2.thisN,blank_loop2.thisIndex,key_resp_7.keys,key_resp_7.rt,key_resp_6.keys,key_resp_6.rt,key_resp_2.keys,key_resp_2.rt,key_resp_3.keys,key_resp_3.rt,key_resp_4.keys,key_resp_4.rt,key_resp_5.keys,key_resp_5.rt,participant,session,date,expName,psychopyVersion,frameRate
,,POFA/fMRI_POFA/028a.tif,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,6,,,,,,,,,,,,,,,,,,,b,1.2671741865615331,05-edgar,1,2019_Oct_30_1832,emofaces,3.0.1,64.01597281220867
,,POFA/fMRI_POFA/021a.tif,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,1,,,,,,,,,,,,,,,,,,,b,1.407601826930204,05-edgar,1,2019_Oct_30_1832,emofaces,3.0.1,64.01597281220867
,,POFA/fMRI_POFA/013a.tif,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,6,3,,,,,,,,,,,,,,,,,,,c,0.9234023652406904,05-edgar,1,2019_Oct_30_1832,emofaces,3.0.1,64.01597281220867
,,POFA/fMRI_POFA/006a.tif,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,7,2,,,,,,,,,,,,,,,,,,,c,0.7202015214979838,05-edgar,1,2019_Oct_30_1832,emofaces,3.0.1,64.01597281220867
,,POFA/fMRI_POFA/033a.tif,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,8,8,0,,,,,,,,,,,,,,,,,,,b,0.7517127026849266,05-edgar,1,2019_Oct_30_1832,emofaces,3.0.1,64.01597281220867
,,POFA/fMRI_POFA/056a.tif,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,c,1.2513773644004687,05-edgar,1,2019_Oct_30_1832,emofaces,3.0.1,64.01597281220867
,,POFA/fMRI_POFA/033c.tif,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,None,,,,,,,,,,05-edgar,1,2019_Oct_30_1832,emofaces,3.0.1,64.01597281220867
,,POFA/fMRI_POFA/021c.tif,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,7,,,,,,,None,,,,,,,,,,05-edgar,1,2019_Oct_30_1832,emofaces,3.0.1,64.01597281220867
,,POFA/fMRI_POFA/033c.tif,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,6,,,,,,,None,,,,,,,,,,05-edgar,1,2019_Oct_30_1832,emofaces,3.0.1,64.01597281220867
,,POFA/fMRI_POFA/006c.tif,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,2,,,,,,,None,,,,,,,,,,05-edgar,1,2019_Oct_30_1832,emofaces,3.0.1,64.01597281220867
,,POFA/fMRI_POFA/072c.tif,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,4,,,,,,,None,,,,,,,,,,05-edgar,1,2019_Oct_30_1832,emofaces,3.0.1,64.01597281220867
,,POFA/fMRI_POFA/013c.tif,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,9,,,,,,,None,,,,,,,,,,05-edgar,1,2019_Oct_30_1832,emofaces,3.0.1,64.01597281220867
,,POFA/fMRI_POFA/083c.tif,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,6,5,,,,,,,None,,,,,,,,,,05-edgar,1,2019_Oct_30_1832,emofaces,3.0.1,64.01597281220867
,,POFA/fMRI_POFA/006c.tif,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,7,8,,,,,,,None,,,,,,,,,,05-edgar,1,2019_Oct_30_1832,emofaces,3.0.1,64.01597281220867
,,POFA/fMRI_POFA/013c.tif,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,8,8,3,,,,,,,None,,,,,,,,,,05-edgar,1,2019_Oct_30_1832,emofaces,3.0.1,64.01597281220867
,,POFA/fMRI_POFA/021c.tif,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,9,9,1,,,,,,,None,,,,,,,,,,05-edgar,1,2019_Oct_30_1832,emofaces,3.0.1,64.01597281220867
-0.4,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,b,1.0482338555411843,,,,,,,,,,,05-edgar,1,2019_Oct_30_1832,emofaces,3.0.1,64.01597281220867
0.2,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,3,c,0.4226635592576713,,,,,,,,,,,05-edgar,1,2019_Oct_30_1832,emofaces,3.0.1,64.01597281220867
-0.2,-0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,0,b,0.5163101817197457,,,,,,,,,,,05-edgar,1,2019_Oct_30_1832,emofaces,3.0.1,64.01597281220867
-0.4,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,4,c,0.5476475886612207,,,,,,,,,,,05-edgar,1,2019_Oct_30_1832,emofaces,3.0.1,64.01597281220867
-0.2,-0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,5,b,0.4383609301703473,,,,,,,,,,,05-edgar,1,2019_Oct_30_1832,emofaces,3.0.1,64.01597281220867
0.0,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,6,c,0.4696516197991514,,,,,,,,,,,05-edgar,1,2019_Oct_30_1832,emofaces,3.0.1,64.01597281220867
0.2,-0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,6,2,b,0.45401653863655156,,,,,,,,,,,05-edgar,1,2019_Oct_30_1832,emofaces,3.0.1,64.01597281220867
0.4,-0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,7,9,c,0.45401441512240126,,,,,,,,,,,05-edgar,1,2019_Oct_30_1832,emofaces,3.0.1,64.01597281220867
0.4,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,8,8,8,b,0.5314950778711136,,,,,,,,,,,05-edgar,1,2019_Oct_30_1832,emofaces,3.0.1,64.01597281220867
0.0,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,9,9,7,c,0.46955181463135887,,,,,,,,,,,05-edgar,1,2019_Oct_30_1832,emofaces,3.0.1,64.01597281220867
