x,y,stimulus,gender,blank_loop.thisRepN,blank_loop.thisTrialN,blank_loop.thisN,blank_loop.thisIndex,scrambled_loop.thisRepN,scrambled_loop.thisTrialN,scrambled_loop.thisN,scrambled_loop.thisIndex,happy_loop.thisRepN,happy_loop.thisTrialN,happy_loop.thisN,happy_loop.thisIndex,sad_loop.thisRepN,sad_loop.thisTrialN,sad_loop.thisN,sad_loop.thisIndex,angry_loop.thisRepN,angry_loop.thisTrialN,angry_loop.thisN,angry_loop.thisIndex,neutral_loop.thisRepN,neutral_loop.thisTrialN,neutral_loop.thisN,neutral_loop.thisIndex,happy_loop2.thisRepN,happy_loop2.thisTrialN,happy_loop2.thisN,happy_loop2.thisIndex,sad_loop2.thisRepN,sad_loop2.thisTrialN,sad_loop2.thisN,sad_loop2.thisIndex,angry_loop2.thisRepN,angry_loop2.thisTrialN,angry_loop2.thisN,angry_loop2.thisIndex,netral_2.thisRepN,netral_2.thisTrialN,netral_2.thisN,netral_2.thisIndex,scrambled_loop2.thisRepN,scrambled_loop2.thisTrialN,scrambled_loop2.thisN,scrambled_loop2.thisIndex,blank_loop2.thisRepN,blank_loop2.thisTrialN,blank_loop2.thisN,blank_loop2.thisIndex,key_resp_7.keys,key_resp_7.rt,key_resp_6.keys,key_resp_6.rt,key_resp_2.keys,key_resp_2.rt,key_resp_3.keys,key_resp_3.rt,key_resp_4.keys,key_resp_4.rt,key_resp_5.keys,key_resp_5.rt,participant,session,date,expName,psychopyVersion,frameRate
,,POFA/fMRI_POFA/056a.tif,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,9,,,,,,,,,,,,,,,,,,,c,0.8606188981793821,07-diego,1,2019_Nov_05_2003,emofaces,3.0.1,63.9076681881698
,,POFA/fMRI_POFA/083a.tif,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,6,5,,,,,,,,,,,,,,,,,,,b,1.0632902790093794,07-diego,1,2019_Nov_05_2003,emofaces,3.0.1,63.9076681881698
,,POFA/fMRI_POFA/006a.tif,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,7,2,,,,,,,,,,,,,,,,,,,c,0.9702453190693632,07-diego,1,2019_Nov_05_2003,emofaces,3.0.1,63.9076681881698
,,POFA/fMRI_POFA/028a.tif,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,8,8,6,,,,,,,,,,,,,,,,,,,b,0.6419648877345026,07-diego,1,2019_Nov_05_2003,emofaces,3.0.1,63.9076681881698
,,POFA/fMRI_POFA/021a.tif,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,9,9,1,,,,,,,,,,,,,,,,,,,b,0.7516741254366934,07-diego,1,2019_Nov_05_2003,emofaces,3.0.1,63.9076681881698
,,POFA/fMRI_POFA/083c.tif,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,5,,,,,,,c,1.3181622399715707,,,,,,,,,07-diego,1,2019_Nov_05_2003,emofaces,3.0.1,63.9076681881698
,,POFA/fMRI_POFA/006c.tif,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,8,,,,,,,b,0.5483915264485404,,,,,,,,,07-diego,1,2019_Nov_05_2003,emofaces,3.0.1,63.9076681881698
,,POFA/fMRI_POFA/006c.tif,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,,,,,,,None,,,,,,,,,,07-diego,1,2019_Nov_05_2003,emofaces,3.0.1,63.9076681881698
,,POFA/fMRI_POFA/021c.tif,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,1,,,,,,,c,0.5014908839948475,,,,,,,,,07-diego,1,2019_Nov_05_2003,emofaces,3.0.1,63.9076681881698
,,POFA/fMRI_POFA/013c.tif,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,3,,,,,,,b,0.48601825162768364,,,,,,,,,07-diego,1,2019_Nov_05_2003,emofaces,3.0.1,63.9076681881698
,,POFA/fMRI_POFA/013c.tif,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,9,,,,,,,None,,,,,,,,,,07-diego,1,2019_Nov_05_2003,emofaces,3.0.1,63.9076681881698
,,POFA/fMRI_POFA/033c.tif,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,6,0,,,,,,,c,0.5171333973994479,,,,,,,,,07-diego,1,2019_Nov_05_2003,emofaces,3.0.1,63.9076681881698
,,POFA/fMRI_POFA/072c.tif,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,7,4,,,,,,,b,0.4232868106337264,,,,,,,,,07-diego,1,2019_Nov_05_2003,emofaces,3.0.1,63.9076681881698
,,POFA/fMRI_POFA/033c.tif,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,8,8,6,,,,,,,c,0.4388634952483699,,,,,,,,,07-diego,1,2019_Nov_05_2003,emofaces,3.0.1,63.9076681881698
,,POFA/fMRI_POFA/021c.tif,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,9,9,7,,,,,,,b,0.5171500316355377,,,,,,,,,07-diego,1,2019_Nov_05_2003,emofaces,3.0.1,63.9076681881698
-0.4,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,4,None,,,,,,,,,,,,07-diego,1,2019_Nov_05_2003,emofaces,3.0.1,63.9076681881698
0.4,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,8,None,,,,,,,,,,,,07-diego,1,2019_Nov_05_2003,emofaces,3.0.1,63.9076681881698
-0.2,-0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,5,None,,,,,,,,,,,,07-diego,1,2019_Nov_05_2003,emofaces,3.0.1,63.9076681881698
0.2,-0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,2,None,,,,,,,,,,,,07-diego,1,2019_Nov_05_2003,emofaces,3.0.1,63.9076681881698
0.0,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,7,None,,,,,,,,,,,,07-diego,1,2019_Nov_05_2003,emofaces,3.0.1,63.9076681881698
0.2,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,3,None,,,,,,,,,,,,07-diego,1,2019_Nov_05_2003,emofaces,3.0.1,63.9076681881698
0.4,-0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,6,9,None,,,,,,,,,,,,07-diego,1,2019_Nov_05_2003,emofaces,3.0.1,63.9076681881698
-0.4,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,7,1,None,,,,,,,,,,,,07-diego,1,2019_Nov_05_2003,emofaces,3.0.1,63.9076681881698
0.0,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,8,8,6,None,,,,,,,,,,,,07-diego,1,2019_Nov_05_2003,emofaces,3.0.1,63.9076681881698
-0.2,-0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,9,9,0,None,,,,,,,,,,,,07-diego,1,2019_Nov_05_2003,emofaces,3.0.1,63.9076681881698
